SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-7.3352062,-9.4367788,14.300717,17.172118,-2.5251451
-5.8088903,-11.954541,15.489718,21.726645,-.59968157E-01
-3.1206324,-9.6681019,15.776767,20.133305,.41790121E-01
-4.4459864,-10.456679,14.223964,21.267083,1.5558067
-3.7638982,-11.316984,14.943866,20.251465,-.53392198
-4.8172486,-8.7610216,14.311765,18.184933,-.31580401
-3.4245270,-10.493996,14.055765,19.230742,-.81995381E-01
-3.8643493,-11.296414,14.864504,19.975853,-.87297431
-5.3367314,-8.5842240,16.028727,20.867998,1.6108721
-3.3839844,-9.6355331,16.030586,20.964798,.34646912
-7.1672131,-11.185780,13.785741,21.640613,1.1192654
-3.0526693,-9.7052843,14.622290,20.220341,.64818013
-3.1921366,-10.620662,14.626487,19.563849,-.30381637
-3.9990723,-11.230238,14.966535,21.272170,.22272315
-4.2625138,-11.075923,14.352416,20.703108,1.1518793
-4.3084129,-9.1737734,14.625234,20.043099,.39476619
-4.1934883,-9.9581650,16.597506,21.109094,-.19634277
-7.6793473,-8.4058828,16.712408,21.675381,.72470053
-5.0080280,-10.578311,13.166640,20.197030,1.0807412
-3.8054629,-10.243163,13.768533,18.708594,-.50309007
-4.3102216,-9.6302575,16.553863,20.133196,-1.2213168
-3.4534179,-10.892851,14.835377,19.789181,-.96962709
-4.2165981,-10.749225,14.766247,20.322690,.76046335
-6.1624963,-11.266009,15.523219,22.212700,1.6363780
-4.0522536,-8.3334413,15.848027,19.740333,.33560183
-3.3982007,-10.859278,14.817654,19.800984,-.36770830
-6.6037712,-11.447123,16.263680,21.890998,.43299181
-4.1456213,-9.2272491,15.197893,19.723753,-.63907215
-3.6353601,-9.7866048,15.283280,20.935161,.48288354
-4.6410379,-10.218440,15.223788,19.613642,.85793756E-01
-3.3059002,-9.7632180,15.480160,20.435228,-.24958334
-4.0337121,-11.025383,15.437628,21.522845,.40352427
-4.2408324,-10.098941,16.382607,20.283209,-1.1874406
-2.7979450,-9.9239816,15.076681,20.473058,.64620703
-3.9935754,-11.007715,15.499584,20.857494,.17450204
-7.4462106,-9.9564807,15.913247,20.124018,.72406888
-4.2173350,-9.7111573,16.687126,20.432618,-.79790007
-8.0190762,-8.7362970,13.479545,19.780139,1.3740781
-4.0966663,-11.075398,14.322652,19.414556,-.37035949
-6.3105898,-10.602267,13.657104,20.828535,.73490275
-10.633634,-8.6746042,18.771894,21.830197,-.80039887
-3.4945042,-10.160104,15.133283,20.773030,.97592550E-01
-3.2615936,-9.6779216,14.789829,19.037724,-.92394730
-2.6612940,-9.8228515,14.831581,19.651818,-.20118463
-4.4540562,-11.356105,13.757965,20.112534,.75013413
-4.0632096,-9.5474705,14.536361,18.490880,-.51554778
-2.7652886,-10.099283,14.794860,20.431649,.57026729
-3.4499993,-10.428198,14.019672,20.207330,1.0261118
-4.2877660,-10.948589,15.112306,21.599648,.58376946
-5.7237143,-8.7976477,16.523504,21.741552,1.4557986
-4.0395226,-9.9324989,14.598600,18.399981,-1.3771418
-4.4652355,-10.075636,13.279174,18.868601,.55023372E-02
-5.7680848,-9.9318181,14.964752,17.875250,-2.0788913
-3.9135945,-11.147454,15.014098,21.301800,.30042189
-6.0909414,-11.354348,15.162794,19.269915,-2.2531817
-4.9896487,-8.3094765,16.239556,18.844285,-1.3881816
-3.3955549,-11.175455,14.237885,20.109658,.13247051
-4.3744905,-10.161878,13.323346,19.601219,.71453849
-5.7689413,-7.9647089,16.003173,20.658594,1.3514488
-3.6299559,-9.9335561,15.168616,19.952120,-.79349655
-4.5132570,-9.4098133,15.515447,21.428808,1.7149637
-3.0959321,-10.375456,14.528849,20.681715,.81986286
-4.5223449,-9.9658294,14.857238,20.715043,1.6614814
-6.2903607,-9.0976840,14.697181,21.310769,2.0285877
-7.6126475,-10.995443,12.759723,18.947367,1.0482589
-3.3700061,-9.8615168,16.180375,20.684655,-.17695936
-4.1419121,-10.841846,14.995056,19.573347,-.55083917
-3.9660249,-8.5349643,14.973835,19.180430,.50554147E-01
-4.4205213,-10.941389,15.146754,20.282651,.20740675
-5.0705187,-11.092077,13.879766,21.134669,1.8936478
-6.2016550,-8.2747921,15.311014,20.734010,2.0676837
-3.2815621,-9.1436586,14.950181,19.721673,.55202150E-01
-5.8165216,-10.686075,13.245276,19.450170,-.43302774
-3.3282147,-10.250657,15.567927,21.175344,.46143937
-3.5154066,-10.045323,15.299938,20.317836,-.53793601
-4.8583094,-11.267340,15.135859,19.887830,-1.5967866
-3.5824887,-10.310712,14.715571,21.017294,.80342741
-6.3791444,-10.061916,13.190907,19.552367,.16643274
-6.2789458,-11.796429,15.171008,21.504070,-.53348671
-5.2198370,-8.9209863,13.916600,19.365341,1.3208888
-4.6878442,-8.6835608,14.283653,18.732447,.41777737
-5.1436014,-8.4481735,16.324002,19.330790,-1.3374937
-9.0622870,-11.407215,11.473426,19.365761,1.4256238
-7.4112217,-11.016693,13.634983,20.647696,2.2647953
-8.2160170,-7.8010078,16.886888,17.929717,-2.3619303
-4.7384552,-11.577555,13.319423,19.366901,-.55586672
-3.3294515,-9.6589194,15.754161,20.959575,.44486714
-3.7649553,-10.388421,13.888560,20.087333,1.1457133
-4.9495830,-10.470904,15.361874,22.001154,1.1451403
-3.6417472,-9.0170618,15.376861,19.291861,-.82434646
-3.7037581,-9.6160792,16.103853,19.626529,-.85608098
-3.3582281,-10.511989,15.247662,19.622861,-1.1000254
-5.8191852,-9.8802606,16.816262,20.132588,-.69729926
-5.7025131,-8.2470157,17.319327,20.227430,-.24312641
-5.2470984,-9.4748628,13.387182,18.832176,.86426436
-3.0928070,-10.028068,15.297180,20.136766,.31348598
-7.2187084,-11.123211,12.248039,19.030671,1.0658052
-4.1605126,-10.994482,14.966741,19.874652,-.26434665
-3.9338558,-8.9710595,15.666310,20.189542,-.17556814
-4.2116438,-9.7703133,13.664098,19.774387,.91796752
-4.2815664,-9.6191465,14.529072,18.631222,-.23108273
-3.2202609,-9.1596738,15.928376,20.415523,.31696047
-4.4151977,-11.789589,13.623748,20.090487,-.10977028
-4.0672583,-9.4489731,14.830879,20.736993,1.6392655
-3.8487869,-9.2447469,14.674501,19.118570,-.65657045
-4.4949732,-10.618098,14.176284,18.504163,-1.5498549
-5.8047394,-8.1412876,16.922200,19.046287,-1.4512263
-5.0191184,-8.7921072,16.523529,19.917744,.14536542
-6.2102772,-10.740626,14.675423,22.347502,2.1264706
-3.9142618,-10.315513,13.779075,20.329490,.97613200
-3.6220119,-9.1378051,15.357940,20.392315,.33292473
-3.9308076,-10.446636,15.368959,19.259871,-1.4773862
-4.8826518,-11.197303,13.986813,19.336639,-.41770213E-01
-8.8375393,-9.3989950,16.799533,18.163232,-3.0872099
-5.1185979,-11.524552,15.761995,21.146246,-.30297027
-2.6471214,-10.281517,14.696597,19.844013,-.15991180
-3.4628646,-9.7306546,14.863076,20.783100,.95678376
-5.3550064,-10.426695,15.319463,21.240502,-.15355204
-3.5454012,-9.4517025,15.981645,20.948358,.78098916
-5.7063760,-10.856515,13.318974,20.508051,1.9832370
-8.1842778,-11.940848,15.365549,19.384586,-2.5431936
-4.0682946,-8.3531051,16.183761,19.789538,.28396795E-01
-3.3889854,-11.124456,14.824379,20.811691,.38086221
-4.9336775,-11.965432,13.879783,19.725991,-.72180884
-4.5804471,-10.573887,15.997365,20.168917,-.58596560
-6.0883400,-11.543157,13.895000,20.838257,-.15601883
-4.9904309,-9.2596122,16.386500,21.635691,1.3943322
-2.8189520,-10.033856,14.496623,20.030833,.29434177
-6.8631347,-11.613464,14.197931,21.264839,-.11818714
-6.2212386,-11.045737,14.009023,21.665902,1.2349429
-4.9832641,-9.1250298,15.573183,20.810116,1.7102256
-4.7510597,-9.5314214,14.902020,19.206458,-1.2966354
-3.2295343,-10.359855,15.328931,21.075676,.79895123
-3.5999161,-10.137915,16.210514,20.767622,-.22628843
-3.8486278,-10.966056,15.481478,20.665184,-.69665326
-3.1399788,-9.1334607,14.917188,19.427337,-.90430822E-01
-6.5812622,-7.4578080,16.383647,20.361814,.91156179
-4.6814767,-10.904764,15.564506,19.686553,-1.1409091
-4.4011588,-9.9897744,15.742575,19.426293,-1.7763985
-3.6469773,-10.075066,13.950515,20.186873,.87240978
-3.6895989,-8.9010731,15.544606,19.393422,.93460545E-01
-4.5346058,-9.5267415,13.768811,18.343221,-.15256600
-2.9152975,-10.293153,14.852779,20.323797,.58701043
-3.8315543,-10.074280,15.012611,20.601528,-.74313998E-01
-3.7730975,-10.598476,14.070246,20.607738,1.3409805
-4.7018790,-9.2532086,15.111494,20.477742,.19391322
-7.6841825,-8.5828056,14.843417,20.248212,2.4319574
-8.7447066,-10.068208,17.484074,20.552051,-2.3426441
-3.2278767,-10.020138,14.127805,19.603945,.56722082
-6.0581090,-10.561546,14.248614,18.416977,-2.2270409
-6.0660088,-10.817640,13.600407,21.483872,1.9695437
-4.1220263,-10.605139,15.168547,21.056732,-.62325109E-01
-4.4012251,-9.2476058,15.405545,20.294467,1.2393198
-4.7032167,-9.7720734,14.001037,18.291105,-1.2903921
-5.0436160,-10.230712,15.187384,20.200127,-1.0876737
-8.1341026,-8.6363104,14.999278,21.686283,2.6483303
-4.5531908,-11.068964,13.828873,21.056080,1.6286842
-5.8194928,-7.6275913,16.025824,19.252337,-.42468896
-4.1897516,-9.9895597,16.157576,19.628887,-1.1945313
-5.1281940,-9.9250938,15.860030,19.647818,-.20540941
-4.6500105,-10.206815,14.706809,21.539194,1.9826689
-3.9037811,-9.3779525,14.270175,19.771694,.43400071
-5.4959068,-8.1273926,15.987089,18.275638,-1.2581616
-8.3826254,-10.251814,17.212310,22.421862,1.3400830
-3.3468744,-10.248215,15.391817,21.238562,.84839147
-5.0837922,-11.961690,14.646775,20.412053,-.94596007
-4.9653918,-9.9874864,13.822448,20.667753,1.9919132
-4.8210054,-11.137855,14.315739,19.193502,-1.6237647
-4.2270287,-9.8307646,14.904543,19.167576,-1.4011277
-5.5452175,-10.146403,16.937887,20.663585,-.66172165
-5.4823302,-9.5203305,15.868428,18.656445,-1.2574838
-2.9430136,-9.8150064,15.350461,19.981321,.17048179
-4.7114362,-10.188385,15.009817,18.437593,-1.9243061
-3.6463664,-10.761398,13.579114,19.605292,.76442132E-01
-3.5191121,-9.6739408,15.656385,19.722841,-1.0952514
-4.2877775,-10.706073,14.201883,19.930124,-.63344934
-3.1264714,-10.582825,14.074106,20.148460,.63236780
-4.9505653,-11.002119,12.913971,19.891189,.80189624
-4.1716588,-9.4292998,16.766441,20.773924,-.21393541
-4.5501732,-8.8945519,15.391448,20.962885,1.3982287
-3.2649087,-10.341227,15.512832,20.624717,-.37274479
-4.1390620,-11.519534,14.779777,20.554170,.49237847E-01
-5.4887089,-9.8264095,15.087808,19.255753,-1.7529053
-4.5813349,-10.793865,13.973967,18.516621,-1.1173206
-4.0593420,-11.608781,13.956990,19.970996,-.13214217
-3.2152989,-9.3326980,15.859541,19.614792,-.80238621
-3.5151490,-10.843548,14.310381,20.916104,1.0419366
-3.5759500,-10.569653,15.504769,19.859873,-.76241458
-7.0882867,-10.307872,14.905596,21.954211,2.8176745
-3.7344010,-8.6350431,15.458277,19.246866,.30579242E-01
-4.0076403,-11.627928,14.261777,20.389121,.11103533
-6.7324585,-10.958247,14.119682,21.603601,.91162644
-3.3418038,-10.476724,13.818989,19.346621,-.13778629
-2.9808597,-10.291953,15.529234,20.129134,-.40438655
-4.8553631,-10.216411,15.079670,18.467287,-2.0442781
-2.8264677,-9.4274323,15.579597,20.060296,-.13048400
-3.4074539,-10.335971,14.296950,19.726179,.54969495
-6.2090396,-9.9820071,16.949966,19.742055,-1.8761622
-4.4749114,-8.8920817,15.134103,19.800299,-.23573576
-4.1735889,-11.093549,14.921971,21.535957,.65710555
-3.0191328,-9.3629635,15.010370,19.983731,.18848949
-3.8223747,-11.203987,14.736638,21.301615,.66889469
-5.3218342,-11.972135,14.587521,20.891046,-.59696397
-5.6803496,-10.465692,15.565656,19.125385,-1.0436694
-3.7789224,-9.0623853,16.308783,20.721458,.14430589
-4.6106271,-8.5907052,15.506556,18.487201,-1.3727999
-3.7370827,-9.3279048,14.914767,18.835832,-.27624859
-4.1530872,-10.891163,14.318556,20.577444,1.1888090
-2.9473486,-9.4477148,14.826915,19.761065,.70298713E-01
-4.0809304,-10.863390,14.955411,19.367858,-1.5102866
-3.0266765,-10.089300,14.875380,20.476600,.21337525
-3.4054258,-9.6003770,15.426686,19.697431,-.90811375
-3.3661991,-10.029160,15.077437,20.256252,-.37068107
-4.7955075,-10.603972,15.376998,19.136263,-2.0022071
-6.0324238,-8.9735483,16.703306,18.748551,-1.9260546
-2.8562426,-10.139002,15.583622,20.241355,-.29660472
-6.3968381,-9.0636279,13.597553,18.060216,.38714922
-3.7686918,-9.8739083,15.936843,19.833818,-.44270721
-4.3653462,-8.9639600,14.203633,18.556783,-.36885988
-3.5441617,-8.7846509,15.039165,19.055434,-.12830221
-6.9963348,-10.560858,12.464576,19.210885,.25787748
-4.8185596,-8.4849121,15.066508,20.267990,1.1495735
-6.3205612,-11.586605,13.691559,21.347349,.70880963
-4.3411325,-10.854717,15.903694,20.418556,-1.1412417
-4.5270412,-10.149199,14.153720,18.202968,-1.1206831
-3.4325177,-10.146004,14.265466,20.074932,.15393267
-7.5131227,-12.041267,15.589714,21.430885,.38025289
-5.5062254,-8.1936049,15.214096,18.212897,-.38790419
-5.1923574,-12.161297,13.626291,20.097963,-.39449363E-01
-5.1308569,-9.7724780,14.379511,21.187455,2.1964739
-3.6958074,-9.2242484,14.510229,19.198979,.48531129
-4.0909628,-11.538257,14.731175,20.577172,.70699861E-01
-2.9959083,-10.098759,14.796348,19.535429,-.49118611E-01
-4.7062683,-9.1964411,15.599682,21.173193,1.7685820
-5.2285933,-10.816279,13.205864,18.282038,-.82585415
-4.1230279,-9.9963571,15.347516,18.855338,-1.7480022
-2.9602792,-10.243119,14.347345,19.322125,-.44631511
-2.8734168,-10.414011,15.367160,20.618709,.33219922E-01
-4.4079723,-10.677845,13.528128,18.984492,.13170618
-4.9160723,-9.4071192,14.576323,20.668047,.90531177
-6.4928995,-8.1390167,16.440078,18.410763,-1.0939477
-4.0647021,-11.404590,13.736488,20.649140,.84971241
-3.4585255,-11.021660,14.925061,20.041436,-.38570605
-5.3469761,-10.505518,14.023781,20.850030,2.1049554
-3.3342121,-9.7945495,14.811937,19.187280,-.97835855
-3.6584113,-9.5804593,15.351755,18.864356,-1.3907509
-5.5034314,-9.4203567,15.955789,21.581697,.62199318
-6.1126890,-11.889743,13.517052,18.844969,-1.0900730
-4.0953838,-9.6821498,14.400863,19.667420,-.30846738
-3.9966312,-9.5275857,15.145190,20.456842,1.3280682
-3.6676095,-9.9894492,15.068202,20.143404,.76638802
-5.4267474,-11.221030,15.566452,21.818198,1.1803073
-4.0139215,-9.3453488,16.282004,19.856017,-1.1854710
-5.8104218,-10.909541,14.997293,21.979651,.79952130
-6.6060947,-12.621425,13.053780,20.389554,.52354821
-3.4679256,-9.6484186,15.465979,19.720469,.92512822E-01
-4.6302613,-9.7363438,14.505644,18.269323,-.78269345
-7.0660456,-7.3215622,15.969753,19.492036,1.0551870
-6.0661479,-10.838973,14.653013,19.654457,.42276194
-4.7368773,-8.5471739,14.440472,18.577597,.17725182
-4.6422582,-10.106681,14.093726,20.854673,1.1884671
-5.0606372,-10.851126,16.189323,21.194983,-.79149700
-8.4906508,-6.9786910,17.081440,20.664904,1.0977187
-8.0537472,-10.447230,12.558985,20.546077,2.6076711
-4.1655679,-8.8448732,15.870466,20.781982,.61350209
-4.6258351,-8.4894352,15.734667,20.039136,1.0276987
-4.6654790,-8.2630832,14.911422,18.895362,-.10543826
-4.1193757,-8.6649402,14.912575,19.083054,.40074619
-6.1318615,-8.2181343,15.840502,18.221112,-1.9081695
-4.1839545,-10.652941,13.865875,19.037313,-1.0193550
-3.5004782,-8.8774589,15.034309,18.964769,-.43911299
-5.6911941,-10.312759,15.150137,19.484351,.14039036
-3.1207941,-10.071807,14.971114,20.838338,1.0125428
-3.6162066,-9.3677574,15.855515,19.887912,-.88484747
-5.2215520,-9.9253370,15.762851,18.621229,-2.1468192
-4.9926217,-10.123503,14.719885,20.598040,-.13217199
-3.7618795,-9.8857816,15.377332,21.317033,.95451780
-5.0035198,-11.144984,14.596934,20.325100,.73442596
-3.2393677,-10.105428,14.883703,19.774893,-.71855375
-3.9986042,-9.8557612,14.295525,19.861192,1.1623123
-4.7142739,-10.785954,14.891601,18.821734,-1.6001385
-4.0432651,-10.955969,13.887908,20.832333,1.3427223
-3.3684781,-10.855086,14.345410,20.267532,.62295196
-3.8976971,-9.4915461,14.743463,18.569155,-.60313420
-2.9913490,-10.066749,15.618480,20.774024,.38754745
-4.2165448,-10.169179,13.514887,19.310039,.78068380
-5.4210006,-9.4805087,14.046231,20.311575,.86567354
-3.1617347,-10.971800,14.519965,20.538051,.12849829
-3.7722771,-8.5516888,15.692114,19.516720,.16413047
-3.5634232,-10.893796,13.782187,19.706422,-.18178286
-4.0624127,-11.618884,14.778568,20.729874,-.26053024
-5.2454205,-11.532798,13.089059,20.424984,.63865605
-5.6766800,-10.394446,15.883170,19.899711,-.23954248
-4.3297455,-9.6343915,15.534570,18.628483,-1.7234336
-4.8178027,-10.358227,15.103438,18.559560,-1.7707116
-3.7924900,-10.754280,14.408051,19.072667,-1.2415003
-5.8866584,-10.550247,15.410718,22.326022,1.2911566
-2.7333606,-10.452866,14.484513,20.021991,.10999197
-3.0869981,-10.691743,15.147997,20.492258,.16641923
-5.7182711,-10.380981,13.178574,19.057795,.98945132
-2.9624677,-9.3190195,14.988903,19.279608,-.35783966
-6.0699127,-9.8767008,14.546315,20.723794,.20978956
-5.1971575,-9.9162397,15.746788,18.679954,-1.6583513
-4.8781209,-10.134229,14.131536,18.387269,-1.6448607
-3.5130891,-11.140055,14.942512,20.382598,-.56740386
-5.1385679,-10.435743,16.535172,21.952309,.59462173
-5.3628244,-9.1218796,14.659451,18.253398,-.25818145
-4.9389905,-10.388744,13.999337,19.090778,-1.2103496
-3.4842069,-10.158692,14.372846,19.013666,-.27365361
-6.2273976,-11.929422,13.649056,19.750171,-1.2321966
-3.4652936,-8.7259149,15.806053,19.925167,.22052655E-01
-4.5207447,-11.763868,13.420158,20.218607,.34716875
-4.0984945,-11.299606,14.877203,21.500580,.84028070
-5.9539277,-11.654986,15.944592,21.338030,-.80952886
-3.3864652,-10.291517,14.652137,18.966033,-1.0207741
-2.9622570,-9.7100808,15.113285,19.288484,-.47212657
-3.5620856,-11.198522,14.709405,20.655847,.40547764
-7.1814526,-11.867467,15.142977,22.743847,1.8072186
-5.7236954,-7.6364017,16.809277,19.581523,-.35896893
-6.1458321,-9.7160389,15.370069,18.093266,-2.6393551
-4.8653771,-11.646856,15.220358,21.185513,.30776145
-2.9029931,-10.075713,14.715375,19.994627,.51773156
-4.3612645,-10.530443,14.682784,19.395181,-.24921259E-01
-3.6678270,-9.9503177,14.785571,18.978478,-1.3124798
-6.0165068,-10.705624,12.770126,18.070034,-.74819937
-4.2963456,-8.4947975,14.945126,19.369689,.71833842
-2.8270159,-10.121570,14.564676,19.964016,.48393793
-4.5255247,-8.9673397,15.527422,18.411123,-1.6399920
-4.2131292,-9.0689894,14.796916,20.524646,1.3586610
-3.6047426,-9.0295537,15.491904,18.981249,-1.0501793
-3.4471613,-9.9961371,14.108028,19.553551,.66049027
-4.5941436,-10.012692,16.363045,21.022295,.51200323
-4.8105120,-11.320724,15.038045,21.889571,.81241691
-4.0226042,-9.6806239,14.084481,20.151214,.85272592
-8.8105626,-10.819640,13.024816,18.747747,1.0204033
-3.8040224,-11.104938,14.558964,19.890406,-.79533705E-01
-4.2413831,-10.311509,15.162283,21.061583,.10630908
-3.8944226,-9.1129150,15.772082,20.992733,1.1092036
-5.3529396,-10.997547,16.194544,20.638563,-1.3841261
-2.7573511,-9.4996063,15.496915,20.077575,.94714062E-01
-4.8448634,-10.778435,15.065321,22.000522,1.7250337
-3.2522847,-10.852408,14.931979,21.013603,.48971038
-3.6295997,-11.381483,14.742974,20.435687,-.31249223
-3.4875364,-10.534656,14.033716,19.971328,.81078166
-2.7638782,-9.8117796,14.839441,19.675469,.14878587
-5.2287717,-9.2055708,16.667312,21.457206,1.1802830
-3.5031843,-10.981495,14.956485,19.930237,-.50630580
-6.5946930,-10.526203,12.283886,19.011018,.88428622
-4.8865611,-9.7983150,15.330511,20.486614,-.55111619
-7.8997170,-11.164955,15.926466,22.894465,2.1367251
-2.6911271,-10.040345,14.667887,19.629764,-.34140500E-01
-3.8528534,-9.0054881,15.697852,19.341443,-1.0667180
-3.8373647,-9.8780241,13.886658,20.004321,.84334540
-5.5278738,-8.4132216,16.671342,19.336404,-.43554829
-4.1522891,-9.8753911,15.239117,19.768592,.42196136
-5.2518195,-8.7794390,15.088926,18.750175,.23079704
-3.6654019,-10.395349,15.468372,19.904847,-1.2183750
-5.5973805,-10.372656,15.485193,18.570876,-2.2537990
-3.7960459,-10.104519,14.966858,19.784857,-.96151869
-5.5898612,-9.8988051,13.506436,20.546316,1.7464179
-3.8895546,-10.821395,14.905591,19.415393,-1.4040236
-4.8409904,-10.291097,16.487778,20.091290,-1.4123216
-6.9449331,-10.766321,13.472845,20.887734,.78164231
-8.0915512,-12.145095,15.743366,22.408698,-.14675296
-5.3531020,-11.127944,13.780348,19.595751,-1.0341246
-4.0291175,-11.567353,13.861930,20.426506,.50236176
-3.9683921,-10.526717,14.300443,20.876555,.72240327
-3.2674541,-10.497413,15.396456,20.367109,-.64582666
-3.9941654,-11.562840,14.411669,20.553192,-.28955886
-4.6091393,-11.052393,13.119386,19.953092,1.0060020
-3.4421600,-9.4674606,16.127381,20.734883,.42608500
-4.4542238,-11.241060,15.747994,21.123079,-.42564389
-3.7918972,-10.958868,15.496611,21.343443,.31828715
-3.1371823,-10.234369,14.778464,19.239507,-.97880737
-3.2104065,-9.8158134,15.580059,19.419377,-.94250990
-3.3679870,-10.089214,14.397478,19.597880,.50058469
-6.1828037,-11.167534,14.516435,20.188547,.88024934
-3.1004194,-10.582394,14.156553,19.506283,-.38227135
-3.7076886,-10.611522,14.738564,19.128102,-1.3397755
-5.0708938,-8.4003254,14.788552,19.904391,1.3651442
-3.5527489,-9.6101261,14.457042,20.375512,1.0621280
-7.1332376,-12.703292,13.464062,20.426280,-.71674082
-5.4132132,-8.0284278,17.060619,20.282082,-.39886760E-01
-8.3438035,-8.3385152,14.689833,19.305244,-.53876733
-3.8870839,-10.858208,13.604052,20.042525,.91239044
-3.2729230,-10.650468,15.046645,20.640561,-.19935913
-4.2058714,-10.440585,13.522470,18.835261,.76131715E-02
-6.5310828,-9.0319848,16.758422,20.350672,-1.4012259
-6.0589788,-11.906837,15.049627,19.905992,-1.7033301
-3.8727291,-9.3959499,14.270313,18.699214,-.34062680E-01
-4.5973613,-9.7443581,14.440431,18.630889,-.14447348
-6.2093540,-12.643824,14.174316,20.694810,-.39689863
-6.9411398,-10.012009,17.310252,20.801242,-1.6587845
-3.7398018,-10.209211,15.158147,20.413469,.82213159
-2.9221157,-10.292406,15.353954,20.485208,-.23064191
-3.0396724,-9.8559307,15.817872,20.518612,-.22163256
-6.8044265,-9.2996085,14.804020,17.474037,-1.4695640
-8.5831780,-10.399752,14.346598,22.185015,3.4177784
-3.5789427,-10.255873,15.010061,21.020730,.48881990
-2.7235646,-9.6764255,15.229375,20.181373,.67388730E-01
-2.8438422,-9.3841149,15.588922,20.177604,.12866970
-3.3646940,-10.168263,15.447425,21.038196,.29317835
-5.7091923,-9.4616950,13.438298,19.934988,1.7828818
-4.5048101,-8.7251685,14.947053,19.420345,-.28214617
-3.7808871,-10.567610,15.078929,20.001874,-1.0547116
-3.9115905,-9.4547864,15.391484,19.896319,.63466691
-3.5619683,-10.569563,15.618745,20.918171,-.28323849
-3.6452931,-10.756737,14.904033,20.286873,-.69052326
-3.2927034,-9.2939864,15.281776,18.972781,-.88008727
-6.4198109,-12.177304,14.026541,19.636232,-1.6132349
-3.2135510,-10.039868,15.255711,19.655204,-.19469468
-5.1208997,-9.3133042,13.938325,17.890132,-.63026184
-3.2555271,-9.6142467,15.351031,19.611365,-.88142645
-3.0955874,-9.2276068,15.376244,20.309283,.44412913
-3.8126674,-9.8262298,15.023395,18.634661,-1.2899570
-5.6459301,-8.9496267,14.236826,17.605306,-1.3755553
-9.4981822,-9.5720602,18.090624,20.393041,-2.3911677
-4.2949927,-10.871781,13.227235,19.070122,-.18454340
-4.8246734,-11.329566,13.137928,19.069294,-.19066967
-4.1492871,-10.955410,15.250801,19.997354,-.41158382
-4.8817950,-8.2744638,16.261906,20.691038,.95711763
-4.0478281,-8.9367622,15.873816,19.675361,-.89526451
-4.0054951,-10.865287,14.221967,19.274595,-1.1790458
-4.3410731,-9.9658521,16.561111,21.431883,.30766023
-3.4079327,-8.8256338,15.301063,19.910187,.40347804
-4.4176746,-11.263211,14.520854,19.320630,-.95270816
-3.4075251,-10.259893,15.493766,19.626500,-1.1974938
-2.6931532,-9.9194650,14.937155,19.571146,-.44863875
-3.4092880,-9.2414118,14.819831,19.158131,-.56794226
-3.4634006,-10.557753,14.172592,19.221685,-.83099742
-3.2312226,-9.3085658,14.766130,20.063581,.74472353
-4.2489076,-10.105165,14.778276,19.597289,.48431303
-4.6243789,-9.1427913,16.647185,19.583312,-.95549263
-6.3109124,-7.9960574,14.297011,18.484225,.58291313
-4.0638780,-10.483519,15.710367,19.620835,-1.4643236
-5.1627522,-10.758133,15.124843,21.206172,-.20284274
-3.2460948,-10.712645,15.240345,20.101559,-.38127118
-4.6953600,-9.5871345,16.671991,20.143960,-.52255569
-4.4264800,-8.7949625,16.067489,21.016558,.84329902
-4.1217057,-9.9090484,16.481734,20.306619,-1.0374434
-3.5004235,-8.9142096,15.783076,19.667159,.79958976E-01
-7.8846292,-11.365861,12.764173,19.022829,-1.1394038
-3.7265849,-10.195964,14.579240,18.817757,-.72321745
-2.9708232,-9.9557029,15.069132,19.281734,-.74069914
-3.4511797,-11.163414,14.077992,19.751935,-.27206201
-4.9425958,-8.3112845,14.763308,18.877359,-.18878862
-6.2631932,-10.700052,12.400468,19.411186,.93112148
-5.6680046,-12.427281,14.309649,20.688810,-.32637102
-3.3277306,-10.258089,13.846868,19.254738,-.57642985E-01
-6.3150967,-8.5389494,16.913409,21.661564,.88801340
-6.3900913,-9.7902840,15.647576,20.759494,1.5848612
-4.1551358,-9.0707760,14.608916,19.060977,.50896868
-3.3030383,-10.529556,15.214812,19.623413,-1.0115753
-3.4399562,-9.0981168,15.416991,18.944896,-.87033396
-6.2811441,-8.6597436,14.399700,17.341323,-1.4348346
-3.8646088,-10.727433,14.156845,20.073444,-.31457103
-5.9111205,-11.476545,14.413903,20.357946,-1.1064551
-3.4059173,-9.3359475,16.207391,19.927529,-.63734278
-5.1508537,-11.726436,14.284102,19.855894,-1.2930120
-3.2266407,-10.368936,15.493978,20.232412,-.81440409E-01
-3.5451387,-11.000384,14.608009,21.085177,.63005979
-4.4095729,-8.3281149,14.956809,18.907573,.14642045
-3.5951442,-10.483987,14.418590,19.887030,-.55041608
-3.1553021,-9.3165353,15.717094,19.813346,-.20586725E-01
-4.7863615,-10.231089,16.547914,21.725661,.53654771
-9.5250839,-9.9209110,16.961108,23.045916,2.4506864
-5.6809787,-10.150597,15.365407,19.805929,.45828409
-3.1447609,-10.117146,14.561375,20.627172,.95006076
-3.4353030,-10.060032,15.589298,19.433769,-1.1246182
-4.0814723,-8.6639583,14.893310,19.768546,.94270294
-3.5063241,-10.216020,15.271257,19.209191,-1.2373164
-4.3547298,-11.258774,13.423440,19.613955,-.33274136
